Timestamp,IMU_ID,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Heading,Button1,Button2,Person
16:54:17,IMU2,-120,-975,-407,3,-1,-6,0,-3,1,253.34,1,0,Gaoqi
16:54:17,IMU3,35,800,683,14,-4,-1,-4,-10,-19,62.71,1,0,Gaoqi
16:54:17,IMU4,-260,852,492,15,7,8,13,-13,-13,156.2,1,0,Gaoqi
16:54:17,IMU5,912,-704,-448,10,8,10,-5,4,8,236.5,1,0,Gaoqi
16:54:17,IMU1,-52,-1011,-278,5,-12,5,0,-1,12,69.34,1,0,Gaoqi
16:54:17,IMU2,-92,-1008,-377,4,2,-10,0,-3,1,255.57,1,0,Gaoqi
16:54:17,IMU3,60,861,589,40,-6,-1,-6,-12,-17,55.65,1,0,Gaoqi
16:54:17,IMU4,-239,890,433,32,1,13,13,-14,-8,152.19,1,0,Gaoqi
16:54:17,IMU5,774,-631,-332,11,18,13,-6,6,2,109.45,1,0,Gaoqi
16:54:17,IMU1,-68,-1002,-328,2,-14,-9,0,-2,10,13.17,1,0,Gaoqi
16:54:17,IMU2,-54,-921,-380,17,13,-8,0,-3,1,261.03,1,0,Gaoqi
16:54:17,IMU3,44,811,434,50,-10,-7,-4,-14,-13,64.49,1,0,Gaoqi
16:54:17,IMU4,-151,913,316,42,4,18,9,-13,-4,149.65,1,0,Gaoqi
16:54:17,IMU5,683,-569,-267,3,4,1,-6,8,1,118.46,1,0,Gaoqi
16:54:17,IMU1,-42,-919,-363,-56,-11,9,-1,-3,15,335.16,1,0,Gaoqi
16:54:17,IMU2,-77,-962,-346,57,41,-7,0,-3,2,257.25,1,0,Gaoqi
16:54:17,IMU3,-29,916,358,26,-11,-5,-3,-15,-11,53.3,1,0,Gaoqi
16:54:17,IMU4,-144,980,158,45,1,30,7,-14,-1,154.84,1,0,Gaoqi
16:54:18,IMU5,653,-532,-209,5,3,-3,-7,8,1,118.05,1,0,Gaoqi
16:54:18,IMU1,-87,-878,-360,-87,0,15,1,-6,21,202.65,1,0,Gaoqi
16:54:18,IMU2,47,-989,-280,43,30,0,0,-3,3,273.46,1,0,Gaoqi
16:54:18,IMU3,-10,952,239,15,-36,1,-4,-15,-7,38.48,1,0,Gaoqi
16:54:18,IMU4,30,942,-45,52,0,27,7,-15,4,184.23,1,0,Gaoqi
16:54:18,IMU5,546,-419,-119,14,29,2,-8,6,-2,72.03,1,0,Gaoqi
16:54:18,IMU1,-7,-875,-56,-76,112,-22,-4,-1,10,-1.98,0,0,Gaoqi
16:54:18,IMU2,-210,-783,-299,35,39,-35,0,-3,1,232.1,0,0,Gaoqi
16:54:18,IMU3,-48,1056,-421,26,-8,0,-3,-16,0,299.26,0,0,Gaoqi
16:54:18,IMU4,401,1054,-385,14,-31,5,4,-16,7,216.96,0,0,Gaoqi
16:54:18,IMU5,778,-677,12,-4,11,5,-7,9,-2,146.5,0,0,Gaoqi
16:54:18,IMU1,195,-1018,-279,-8,2,-5,-4,-3,7,331.21,0,0,Gaoqi
16:54:18,IMU2,-37,-977,-151,3,-45,-4,0,-3,1,253.77,0,0,Gaoqi
16:54:18,IMU3,-5,995,119,-13,-15,1,-1,-17,1,59.62,0,0,Gaoqi
16:54:18,IMU4,-105,990,37,-5,1,-2,1,-16,8,63.2,0,0,Gaoqi
16:54:18,IMU5,940,-730,-208,-5,-7,-2,-7,7,-1,100.88,0,0,Gaoqi
16:54:18,IMU1,69,-994,-193,-7,-1,-4,-4,-3,7,343.48,0,0,Gaoqi
16:54:18,IMU2,-78,-980,-168,-2,-17,-2,0,-3,1,240.85,0,0,Gaoqi
16:54:18,IMU3,20,986,21,-4,-18,-2,-3,-17,-1,5.98,0,0,Gaoqi
16:54:18,IMU4,37,988,-33,-2,11,-4,2,-16,8,195.53,0,0,Gaoqi
16:54:18,IMU5,731,-620,-182,-2,-7,-4,-6,8,-3,102.06,0,0,Gaoqi
16:54:18,IMU1,64,-960,-306,-25,-6,-6,-4,-2,7,343.01,0,0,Gaoqi
16:54:18,IMU2,-158,-929,-251,-11,-27,5,0,-3,1,233.27,0,0,Gaoqi
16:54:18,IMU3,19,1002,-87,-17,-2,-6,-4,-17,-3,336.82,0,0,Gaoqi
16:54:18,IMU4,169,1021,-253,-28,0,-19,4,-13,7,212.07,0,0,Gaoqi
16:54:18,IMU5,679,-609,-94,7,0,2,-6,8,-2,118.38,0,0,Gaoqi
16:54:18,IMU1,128,-878,-589,-58,-22,25,-4,-3,11,317.54,0,0,Gaoqi
16:54:18,IMU2,-203,-881,-394,-131,-2,1,0,-3,1,242.6,0,0,Gaoqi
16:54:18,IMU3,103,976,101,-51,20,-1,-4,-16,-4,40.03,0,0,Gaoqi
16:54:18,IMU4,-60,1059,24,-38,9,-20,5,-15,3,170.8,0,0,Gaoqi
16:54:18,IMU5,634,-678,-148,2,-3,9,-6,7,0,94.79,0,0,Gaoqi
16:54:18,IMU1,-18,-867,-352,-26,-36,-5,-2,-1,14,354.87,0,0,Gaoqi
16:54:18,IMU2,-51,-951,-385,-13,-70,-26,0,-3,2,262.2,0,0,Gaoqi
16:54:18,IMU3,-20,898,286,-43,3,-8,-3,-17,-6,53.89,0,0,Gaoqi
16:54:18,IMU4,-214,924,228,-40,-1,-10,4,-16,1,95.48,0,0,Gaoqi
16:54:19,IMU5,739,-636,-202,-5,-7,0,-7,8,0,109.58,0,0,Gaoqi
16:54:19,IMU1,55,-923,-360,-20,7,-8,-3,-5,14,316.7,1,0,Gaoqi
16:54:19,IMU2,-184,-961,-262,-16,-4,28,0,-3,2,222.51,1,0,Gaoqi
16:54:19,IMU3,-130,887,452,-24,19,8,-3,-15,-9,44.95,1,0,Gaoqi
16:54:19,IMU4,-27,941,367,-12,-12,-15,8,-14,-5,144.7,1,0,Gaoqi
16:54:19,IMU5,683,-627,-247,-7,-11,-6,-6,8,-1,100.53,1,0,Gaoqi
16:54:19,IMU1,-29,-916,-463,-20,-33,-17,-3,-3,13,340.11,1,0,Gaoqi
16:54:19,IMU2,-154,-857,-566,-6,1,17,0,-3,1,256.92,1,0,Gaoqi
16:54:19,IMU3,98,949,461,-11,10,3,-4,-14,-10,68.87,1,0,Gaoqi
16:54:19,IMU4,-229,1044,218,-16,-10,4,10,-14,-6,164.24,1,0,Gaoqi
16:54:19,IMU5,822,-695,-329,-16,-9,-17,-7,5,3,352.4,1,0,Gaoqi
16:54:19,IMU1,47,-976,-459,-24,7,5,-2,-4,16,305.59,1,0,Gaoqi
16:54:19,IMU2,-238,-947,-398,-5,1,5,0,-3,2,235.51,1,0,Gaoqi
16:54:19,IMU3,95,986,442,-14,-2,-2,-4,-14,-12,68.02,1,0,Gaoqi
16:54:19,IMU4,-103,969,233,-3,8,-1,7,-16,-5,146.19,1,0,Gaoqi
16:54:19,IMU5,843,-678,-374,-14,-10,-10,-7,6,6,227.98,1,0,Gaoqi
16:54:19,IMU1,59,-940,-508,-2,7,-10,-2,-4,16,300.28,1,0,Gaoqi
16:54:19,IMU2,-286,-823,-505,-6,-2,4,0,-3,2,244.6,1,0,Gaoqi
16:54:19,IMU3,-20,927,395,-6,11,0,-3,-14,-14,54.94,1,0,Gaoqi
16:54:19,IMU4,-147,931,295,-8,-1,-1,8,-14,-5,146.36,1,0,Gaoqi
16:54:19,IMU5,852,-654,-350,-4,-7,-7,-5,6,3,160.03,1,0,Gaoqi
16:54:19,IMU1,60,-894,-497,-2,-5,-8,-4,-5,17,315.52,1,0,Gaoqi
16:54:19,IMU2,-250,-868,-483,1,1,-3,0,-3,2,245.28,1,0,Gaoqi
16:54:19,IMU3,-43,892,464,-3,5,5,-3,-14,-13,55.14,1,0,Gaoqi
16:54:19,IMU4,-158,943,349,-2,0,-1,9,-13,-6,149.59,1,0,Gaoqi
16:54:19,IMU5,857,-643,-346,2,0,-1,-8,5,3,4.27,1,0,Gaoqi
16:54:19,IMU1,24,-945,-496,3,-5,5,-4,-5,16,323.49,1,0,Gaoqi
16:54:19,IMU2,-255,-904,-440,4,-2,-5,0,-3,2,239.19,1,0,Gaoqi
16:54:19,IMU3,-44,903,464,5,-9,2,-3,-13,-13,52.87,1,0,Gaoqi
16:54:19,IMU4,-119,977,337,8,0,-2,8,-14,-5,145.21,1,0,Gaoqi
16:54:19,IMU5,888,-623,-357,1,4,3,-6,5,3,166.41,1,0,Gaoqi
16:54:19,IMU1,14,-946,-457,12,-10,13,-2,-6,17,302.63,1,0,Gaoqi
16:54:19,IMU2,-219,-891,-460,9,2,-10,0,-3,2,246.36,1,0,Gaoqi
16:54:19,IMU3,-8,942,391,20,-6,2,-4,-15,-10,51.67,1,0,Gaoqi
16:54:20,IMU4,-149,941,376,14,-13,1,10,-14,-6,148.42,1,0,Gaoqi
16:54:20,IMU5,830,-611,-355,-1,8,8,-7,3,3,329.04,1,0,Gaoqi
16:54:20,IMU1,-85,-923,-453,21,-8,11,-1,-5,14,315.05,1,0,Gaoqi
16:54:20,IMU2,-148,-908,-436,10,17,-9,0,-3,2,252.95,1,0,Gaoqi
16:54:20,IMU3,30,880,410,23,-6,-1,-5,-14,-8,51.63,1,0,Gaoqi
16:54:20,IMU4,-157,945,290,19,-3,10,9,-15,-5,148.36,1,0,Gaoqi
16:54:20,IMU5,698,-581,-291,-5,4,6,-7,7,3,128.04,1,0,Gaoqi
16:54:20,IMU1,-44,-913,-378,-21,2,8,0,-4,16,275.32,1,0,Gaoqi
16:54:20,IMU2,-145,-884,-317,-4,29,1,0,-3,2,242.94,1,0,Gaoqi
16:54:20,IMU3,-16,993,287,17,-8,1,-3,-14,-10,46.74,1,0,Gaoqi
16:54:20,IMU4,-98,979,151,30,5,18,4,-16,1,131.66,1,0,Gaoqi
16:54:20,IMU5,619,-525,-226,-5,1,-6,-6,6,1,97.12,1,0,Gaoqi
16:54:20,IMU1,-119,-855,-440,-55,-15,14,1,-6,20,206.71,1,0,Gaoqi
16:54:20,IMU2,-47,-943,-372,29,53,9,0,-3,3,263.16,1,0,Gaoqi
16:54:20,IMU3,13,967,268,22,-25,-4,-2,-15,-8,64.32,1,0,Gaoqi
16:54:20,IMU4,-370,1068,233,39,5,24,3,-16,4,65.78,1,0,Gaoqi
16:54:20,IMU5,660,-517,-209,4,5,1,-8,6,-1,66.07,1,0,Gaoqi
16:54:20,IMU1,15,-836,-308,-131,6,-36,-2,-4,16,317.82,1,0,Gaoqi
16:54:20,IMU2,-93,-834,-339,75,18,-11,0,-3,2,255.11,1,0,Gaoqi
16:54:20,IMU3,3,1081,-48,30,-15,3,-3,-16,-3,344.46,1,0,Gaoqi
16:54:20,IMU4,54,928,-277,22,-6,12,3,-14,6,226.31,1,0,Gaoqi
16:54:20,IMU5,683,-576,-113,-1,-4,-4,-8,7,-2,81.88,1,0,Gaoqi
16:54:20,IMU1,63,-993,-386,40,43,3,-4,-1,13,341.13,1,0,Gaoqi
16:54:20,IMU2,-203,-953,-396,5,27,-1,0,-3,1,242.13,1,0,Gaoqi
16:54:20,IMU3,-168,1009,-51,7,-17,-3,-4,-17,1,351.93,1,0,Gaoqi
16:54:20,IMU4,-6,938,-57,2,-1,1,2,-14,9,200.35,1,0,Gaoqi
16:54:20,IMU5,734,-515,-223,5,2,-1,-7,6,0,90.73,1,0,Gaoqi
16:54:20,IMU1,12,-949,-369,2,-3,-5,-4,-2,9,346.03,0,0,Gaoqi
16:54:20,IMU2,-64,-959,-183,8,-16,-8,0,-3,1,247.84,0,0,Gaoqi
16:54:20,IMU3,-18,1016,88,-1,2,-3,-3,-18,1,23.15,0,0,Gaoqi
16:54:20,IMU4,16,1060,-100,0,9,2,4,-16,6,198.36,0,0,Gaoqi
16:54:20,IMU5,683,-614,-228,3,-3,-1,-8,5,0,36.73,0,0,Gaoqi
16:54:20,IMU1,32,-978,-256,0,2,1,-3,-1,8,348.12,0,0,Gaoqi
16:54:20,IMU2,-49,-987,-163,2,2,2,0,-3,1,250.53,0,0,Gaoqi
16:54:20,IMU3,-52,1064,40,-3,-7,-1,-5,-15,1,3.89,0,0,Gaoqi
16:54:20,IMU4,26,983,-64,-1,1,-2,5,-14,7,189.3,0,0,Gaoqi
16:54:21,IMU5,743,-651,-207,-4,1,2,-8,6,-1,58.58,0,0,Gaoqi
16:54:21,IMU1,58,-967,-260,-2,5,2,-3,-2,8,339.61,0,0,Gaoqi
16:54:21,IMU2,-71,-974,-179,1,-12,0,0,-3,1,244.99,0,0,Gaoqi
16:54:21,IMU3,9,1005,-62,-4,6,0,-4,-16,-1,343.61,0,0,Gaoqi
16:54:21,IMU4,103,1034,-101,-5,5,-6,3,-12,6,200.42,0,0,Gaoqi
16:54:21,IMU5,751,-673,-143,-3,-6,-3,-8,5,2,341.53,0,0,Gaoqi
16:54:21,IMU1,142,-906,-416,-43,6,1,-4,-3,8,326.25,0,0,Gaoqi
16:54:21,IMU2,-186,-870,-356,-34,-37,17,0,-3,1,241.51,0,0,Gaoqi
16:54:21,IMU3,123,1045,20,-26,-18,0,-3,-17,-2,27.28,0,0,Gaoqi
16:54:21,IMU4,62,1058,-167,-37,6,-23,2,-13,9,219.89,0,0,Gaoqi
16:54:21,IMU5,675,-546,-161,7,-6,4,-8,8,-2,91.96,0,0,Gaoqi
16:54:21,IMU1,58,-788,-518,-52,-45,20,-4,-4,15,317.63,0,0,Gaoqi
16:54:21,IMU2,17,-727,-457,-80,-81,-29,0,-3,2,268.83,0,0,Gaoqi
16:54:21,IMU3,2,944,224,-44,7,1,-5,-15,-4,32.73,0,0,Gaoqi
16:54:21,IMU4,14,975,170,-52,11,-23,3,-15,2,139.3,0,0,Gaoqi
16:54:21,IMU5,548,-539,-178,7,-6,18,-8,9,-2,84.32,0,0,Gaoqi
16:54:21,IMU1,-70,-887,-357,2,-20,-16,-2,-3,14,355.23,0,0,Gaoqi
16:54:21,IMU2,27,-843,-318,5,-42,-27,0,-3,2,271.03,0,0,Gaoqi
16:54:21,IMU3,-66,1010,251,-49,-2,-7,-5,-19,-8,30.78,0,0,Gaoqi
16:54:21,IMU4,-187,984,314,-35,-16,-15,6,-15,-2,125.5,0,0,Gaoqi
16:54:21,IMU5,708,-616,-237,2,-6,-1,-7,6,1,71.55,0,0,Gaoqi
16:54:21,IMU1,-9,-896,-373,-5,-7,-20,-2,-2,14,340.37,1,0,Gaoqi
16:54:21,IMU2,-110,-877,-292,-19,-9,23,0,-3,2,247.61,1,0,Gaoqi
16:54:21,IMU3,-124,943,494,-29,16,7,-3,-15,-11,45.87,1,0,Gaoqi
16:54:21,IMU4,-66,945,303,-14,-16,-13,6,-14,-6,139.9,1,0,Gaoqi
16:54:21,IMU5,705,-627,-266,-5,-8,-8,-6,9,1,124.32,1,0,Gaoqi
16:54:21,IMU1,-122,-1010,-386,-27,-6,-9,-2,-4,12,355.51,1,0,Gaoqi
16:54:21,IMU2,-111,-951,-413,-7,-2,7,0,-3,1,254.85,1,0,Gaoqi
16:54:21,IMU3,-37,940,400,-14,11,2,-5,-15,-12,41.62,1,0,Gaoqi
16:54:21,IMU4,-116,1014,327,-14,-12,0,10,-15,-7,152.57,1,0,Gaoqi
16:54:21,IMU5,840,-672,-291,-10,-8,-12,-6,6,3,171.46,1,0,Gaoqi
16:54:21,IMU1,2,-938,-427,-11,10,-9,-2,-3,13,325.37,1,0,Gaoqi
16:54:21,IMU2,-247,-909,-419,-3,2,9,0,-3,1,239.28,1,0,Gaoqi
16:54:21,IMU3,-57,900,461,-7,7,1,-4,-12,-15,40.69,1,0,Gaoqi
16:54:22,IMU4,-123,940,352,-8,-7,-4,10,-14,-9,152.16,1,0,Gaoqi
16:54:22,IMU5,905,-726,-412,-15,-13,-6,-6,5,3,127.34,1,0,Gaoqi
16:54:22,IMU1,33,-978,-447,-10,1,-4,-3,-3,13,328.37,1,0,Gaoqi
16:54:22,IMU2,-189,-909,-426,-3,3,4,0,-3,1,246.51,1,0,Gaoqi
16:54:22,IMU3,-49,904,487,1,9,2,-4,-11,-14,41.41,1,0,Gaoqi
16:54:22,IMU4,-146,947,351,1,2,1,9,-15,-7,145.05,1,0,Gaoqi
16:54:22,IMU5,851,-716,-409,3,0,-3,-6,6,5,202.33,1,0,Gaoqi
16:54:22,IMU1,19,-963,-490,4,-10,4,-4,-5,15,325.21,1,0,Gaoqi
16:54:22,IMU2,-230,-912,-430,2,-8,-10,0,-3,2,241.43,1,0,Gaoqi
16:54:22,IMU3,-30,914,487,6,-2,3,-4,-13,-13,49.63,1,0,Gaoqi
16:54:22,IMU4,-152,935,342,7,7,1,8,-15,-6,139.98,1,0,Gaoqi
16:54:22,IMU5,840,-652,-363,6,2,1,-6,5,0,71.32,1,0,Gaoqi
16:54:22,IMU1,-12,-985,-412,10,-20,12,-3,-4,14,333.15,1,0,Gaoqi
16:54:22,IMU2,-186,-917,-403,5,-3,-13,0,-3,2,244.97,1,0,Gaoqi
16:54:22,IMU3,20,947,434,18,-2,3,-4,-17,-12,61.54,1,0,Gaoqi
16:54:22,IMU4,-137,961,299,18,-2,6,10,-16,-6,150.39,1,0,Gaoqi
16:54:22,IMU5,782,-598,-322,4,2,2,-7,8,1,107.46,1,0,Gaoqi
16:54:22,IMU1,-23,-967,-425,20,-13,4,-1,-3,16,319.32,1,0,Gaoqi
16:54:22,IMU2,-171,-903,-392,10,7,-9,0,-3,2,246.37,1,0,Gaoqi
16:54:22,IMU3,-20,919,375,25,-3,2,-4,-16,-10,50.98,1,0,Gaoqi
16:54:22,IMU4,-157,930,316,19,-4,7,7,-14,-2,136.2,1,0,Gaoqi
16:54:22,IMU5,692,-560,-269,-1,2,-1,-7,6,2,87.41,1,0,Gaoqi
16:54:22,IMU1,-76,-891,-438,-26,-16,12,0,-2,13,17.86,1,0,Gaoqi
16:54:22,IMU2,-135,-943,-355,0,32,1,0,-3,1,248.37,1,0,Gaoqi
16:54:22,IMU3,-61,955,414,13,-2,5,-3,-15,-9,51.4,1,0,Gaoqi
16:54:22,IMU4,-98,982,172,27,-4,13,7,-16,-2,152.35,1,0,Gaoqi
16:54:22,IMU5,625,-529,-216,0,-1,-2,-6,6,1,99.97,1,0,Gaoqi
16:54:22,IMU1,-245,-915,-470,-28,-14,-64,2,-4,19,104.21,1,0,Gaoqi
16:54:22,IMU2,-75,-821,-426,38,35,4,0,-3,2,261.22,1,0,Gaoqi
16:54:22,IMU3,56,986,131,29,-9,-7,-5,-16,-4,27.6,1,0,Gaoqi
16:54:22,IMU4,-24,975,132,31,-1,20,6,-16,-1,157.07,1,0,Gaoqi
16:54:22,IMU5,694,-605,-230,-1,5,0,-8,4,1,13.45,1,0,Gaoqi
16:54:22,IMU1,6,-893,-362,14,2,-5,0,-3,13,267.19,1,0,Gaoqi
16:54:22,IMU2,-86,-844,-405,39,36,-11,0,-3,1,258.03,1,0,Gaoqi
16:54:22,IMU3,19,1039,179,24,-17,-7,-3,-16,-3,43.46,1,0,Gaoqi
16:54:23,IMU4,40,1004,32,27,-12,15,5,-15,3,174.13,1,0,Gaoqi
16:54:23,IMU5,650,-572,-203,-3,2,-1,-8,6,2,30.82,1,0,Gaoqi
16:54:23,IMU1,-3,-987,-300,47,48,-12,-2,-3,14,335.27,0,0,Gaoqi
16:54:23,IMU2,9,-999,-146,54,-5,-18,0,-3,2,270.83,0,0,Gaoqi
16:54:23,IMU3,70,958,-39,23,-11,1,-3,-14,-2,345.73,0,0,Gaoqi
16:54:23,IMU4,41,1008,-147,16,-5,5,-1,-14,9,277.1,0,0,Gaoqi
16:54:23,IMU5,740,-599,-166,8,11,1,-8,7,-2,81.27,0,0,Gaoqi
16:54:23,IMU1,60,-991,-339,19,12,1,-1,-2,8,308.75,0,0,Gaoqi
16:54:23,IMU2,-95,-943,-280,2,45,1,0,-3,1,249.61,0,0,Gaoqi
16:54:23,IMU3,-53,1038,-141,5,5,-1,-4,-19,-1,329.98,0,0,Gaoqi
16:54:23,IMU4,173,997,-8,-1,-11,0,2,-15,8,195.93,0,0,Gaoqi
16:54:23,IMU5,726,-565,-172,1,3,1,-8,8,-3,90.38,0,0,Gaoqi
16:54:23,IMU1,35,-986,-214,-1,-1,-2,-2,0,8,349.68,0,0,Gaoqi
16:54:23,IMU2,-18,-984,-169,2,-12,-4,0,-3,1,261.95,0,0,Gaoqi
16:54:23,IMU3,43,995,47,-3,2,0,-4,-18,0,12.56,0,0,Gaoqi
16:54:23,IMU4,35,1003,-18,-1,-4,-1,4,-13,8,184.36,0,0,Gaoqi
16:54:23,IMU5,742,-575,-196,3,-2,-1,-9,9,0,104.84,0,0,Gaoqi
16:54:23,IMU1,23,-994,-230,-2,-3,-3,-3,-3,8,342,0,0,Gaoqi
16:54:23,IMU2,-14,-980,-169,0,-11,-3,0,-3,1,263.28,0,0,Gaoqi
16:54:23,IMU3,-26,1005,45,-3,2,-1,-4,-17,-1,7.18,0,0,Gaoqi
16:54:23,IMU4,41,1011,-63,-2,-1,-2,3,-13,8,195.52,0,0,Gaoqi
16:54:23,IMU5,731,-599,-208,0,-4,-1,-7,7,-1,90.81,0,0,Gaoqi
16:54:23,IMU1,54,-967,-327,-5,6,0,-3,-2,8,338.06,0,0,Gaoqi
16:54:23,IMU2,-96,-959,-230,0,-38,-2,0,-3,1,244.47,0,0,Gaoqi
16:54:23,IMU3,-73,1057,-55,-16,-8,-1,-4,-17,0,348.1,0,0,Gaoqi
16:54:23,IMU4,130,1031,-71,-15,19,-12,4,-15,7,195.7,0,0,Gaoqi
16:54:23,IMU5,675,-627,-141,-1,-10,0,-9,6,1,15.93,0,0,Gaoqi
16:54:23,IMU1,53,-842,-457,-60,7,3,-2,-1,9,329.5,0,0,Gaoqi
16:54:23,IMU2,-84,-798,-334,-72,1,29,0,-3,1,255.57,0,0,Gaoqi
16:54:23,IMU3,-65,1005,-26,-41,15,3,-3,-18,-1,350.54,0,0,Gaoqi
16:54:23,IMU4,-49,916,-63,-48,6,-14,6,-16,3,188.16,0,0,Gaoqi
16:54:23,IMU5,599,-475,-93,8,10,3,-9,6,1,19.81,0,0,Gaoqi
16:54:23,IMU1,41,-1032,-256,41,2,2,-2,-2,12,332.12,0,0,Gaoqi
16:54:23,IMU2,-57,-1057,-395,-27,-45,-6,0,-3,1,260.73,0,0,Gaoqi
16:54:23,IMU3,19,880,205,-40,-1,-3,-3,-13,-8,46.95,0,0,Gaoqi
16:54:24,IMU4,-135,954,258,-43,24,-16,6,-16,1,129.85,0,0,Gaoqi
16:54:24,IMU5,677,-557,-164,9,3,8,-9,9,0,103.07,0,0,Gaoqi
16:54:24,IMU1,-83,-851,-406,17,-16,-14,-1,-3,11,342.24,1,0,Gaoqi
16:54:24,IMU2,-11,-917,-287,-15,-27,7,0,-3,1,265.91,1,0,Gaoqi
16:54:24,IMU3,4,1012,431,-40,4,-4,-4,-17,-11,57.42,1,0,Gaoqi
16:54:24,IMU4,-164,915,395,-29,-8,-10,6,-16,-3,117.52,1,0,Gaoqi
16:54:24,IMU5,793,-680,-253,-2,-8,-3,-6,9,-2,107.57,1,0,Gaoqi
16:54:24,IMU1,61,-1040,-299,-23,-6,-14,-2,-3,13,319.24,1,0,Gaoqi
16:54:24,IMU2,-95,-838,-381,-10,-4,23,0,-3,1,256.01,1,0,Gaoqi
16:54:24,IMU3,74,984,354,-24,10,2,-3,-14,-13,70.58,1,0,Gaoqi
16:54:24,IMU4,-180,963,235,-19,-15,-4,8,-15,-6,151.44,1,0,Gaoqi
16:54:24,IMU5,743,-595,-282,-28,-22,-17,-7,7,3,142.24,1,0,Gaoqi
16:54:24,IMU1,61,-966,-411,-21,8,-11,-3,-3,14,322.81,1,0,Gaoqi
16:54:24,IMU2,-182,-969,-403,5,-10,9,0,-3,2,244.92,1,0,Gaoqi
16:54:24,IMU3,64,878,576,-19,7,2,-4,-13,-15,68.4,1,0,Gaoqi
16:54:24,IMU4,-264,907,432,-16,-8,3,8,-13,-8,135.28,1,0,Gaoqi
16:54:24,IMU5,875,-614,-380,-6,3,-10,-5,4,4,220.44,1,0,Gaoqi
16:54:24,IMU1,132,-932,-441,-16,9,-4,-4,-3,11,322,1,0,Gaoqi
16:54:24,IMU2,-323,-869,-380,-2,7,12,0,-3,1,227.09,1,0,Gaoqi
16:54:24,IMU3,-7,922,425,-11,0,3,-3,-12,-14,55.48,1,0,Gaoqi
16:54:24,IMU4,-159,928,374,-7,-16,-8,10,-14,-8,149.44,1,0,Gaoqi
16:54:24,IMU5,927,-692,-432,-13,-1,-6,-6,4,4,256.7,1,0,Gaoqi
16:54:24,IMU1,19,-955,-428,-9,2,-5,-3,-4,12,325.9,1,0,Gaoqi
16:54:24,IMU2,-160,-976,-459,1,0,2,0,-3,1,251.25,1,0,Gaoqi
16:54:24,IMU3,-17,900,546,2,0,2,-3,-11,-13,57.11,1,0,Gaoqi
16:54:24,IMU4,-165,912,394,2,2,4,9,-13,-10,148.52,1,0,Gaoqi
16:54:24,IMU5,911,-654,-460,6,1,1,-7,4,5,267.67,1,0,Gaoqi
16:54:24,IMU1,62,-970,-415,6,-4,9,-2,-4,11,309.24,1,0,Gaoqi
16:54:24,IMU2,-223,-908,-392,7,-6,-9,0,-3,1,239.65,1,0,Gaoqi
16:54:24,IMU3,-35,922,461,14,-10,-1,-3,-14,-14,55.65,1,0,Gaoqi
16:54:24,IMU4,-152,908,370,14,2,2,9,-16,-10,141.1,1,0,Gaoqi
16:54:24,IMU5,845,-585,-378,4,3,7,-8,4,6,267.41,1,0,Gaoqi
16:54:24,IMU1,-11,-958,-443,1,-14,22,-2,-4,15,320.91,1,0,Gaoqi
16:54:24,IMU2,-206,-934,-382,1,5,-15,0,-3,2,239.03,1,0,Gaoqi
16:54:24,IMU3,-23,838,538,19,-7,1,-4,-14,-13,56.39,1,0,Gaoqi
16:54:25,IMU4,-161,920,320,23,-1,1,7,-15,-5,134.26,1,0,Gaoqi
16:54:25,IMU5,733,-619,-363,7,12,10,-5,5,2,103.4,1,0,Gaoqi
16:54:25,IMU1,-92,-769,-325,41,-8,3,-1,-3,15,17.44,1,0,Gaoqi
16:54:25,IMU2,-172,-902,-378,10,14,-3,0,-3,2,244.79,1,0,Gaoqi
16:54:25,IMU3,44,939,366,28,0,5,-5,-15,-10,52.09,1,0,Gaoqi
16:54:25,IMU4,-126,938,156,33,0,12,6,-16,-2,146.14,1,0,Gaoqi
16:54:25,IMU5,686,-484,-252,-1,15,-1,-7,6,0,83.81,1,0,Gaoqi
16:54:25,IMU1,-32,-917,-401,-40,-11,20,-1,-5,16,303.15,1,0,Gaoqi
16:54:25,IMU2,-93,-929,-351,17,49,-1,0,-3,2,255.18,1,0,Gaoqi
16:54:25,IMU3,12,975,222,21,-10,2,-3,-16,-5,50.02,1,0,Gaoqi
16:54:25,IMU4,-53,975,95,28,-10,20,6,-15,-2,163.21,1,0,Gaoqi
16:54:25,IMU5,594,-556,-268,-11,6,-7,-6,4,2,13.76,1,0,Gaoqi
16:54:25,IMU1,-106,-951,-1116,38,28,-8,2,-6,20,247.15,1,0,Gaoqi
16:54:25,IMU2,50,-997,-325,42,49,9,0,-3,3,272.69,1,0,Gaoqi
16:54:25,IMU3,-37,964,212,35,1,-2,-4,-18,-3,36.52,1,0,Gaoqi
16:54:25,IMU4,-20,901,157,41,0,20,5,-16,3,146.72,1,0,Gaoqi
16:54:25,IMU5,655,-604,-210,8,15,-1,-8,5,0,34.41,1,0,Gaoqi
16:54:25,IMU1,85,-815,-356,88,21,-32,-3,-2,13,320.42,1,0,Gaoqi
16:54:25,IMU2,-197,-838,-266,56,28,-19,0,-3,1,228.75,1,0,Gaoqi
16:54:25,IMU3,6,960,-125,30,-22,0,-5,-16,-2,335.09,1,0,Gaoqi
16:54:25,IMU4,97,1046,-52,20,-1,7,3,-14,5,192.85,1,0,Gaoqi
